,다변량시 쓰일 변수들,,,,LNG발전,575000,계산식 상수,계산식 상수,계산식 상수,,단변량 시계열 예측-ML/시계열 단순,단변량 시계열 예측-ML/시계열 단순,,,,LNG발전 2기 저부하에 대한 효율 학습 필요,,,,83.6,2기가동시,,,
,,,,,,287500,한달 고정변수1,한달 고정변수2,한달 고정변수3,,,,,,,,,,,41.8,1기가동시,,,
,,,,,,,,,9.107,1.712,,,,,y,,"가동가능여부(+면 가동가능, -면 가동불가능)",,,경제성(억원),,,,한달 고정변수
구분,smp(원/kWh),LNG발전량(kW),역송량(kW),수전량(kW),순부하(kW),Unnamed: 6,수전단가(원/kWh),LNG가격($/MMBtu),LNG열량(Mcal/N㎥),LNG발전 효율(Mcal/kWh),"LNG발전 1기
대체단가(원/kWh)","LNG발전 2기
대체단가(원/kWh)","LNG발전 2기 저부하
대체단가(원/kwh)","LNG발전 1기
BEP($/MMBtu)","LNG발전 2기
BEP($/MMBtu)","LNG발전 2기 저부하
BEP($/MMBtu)",LNG발전 1기,LNG발전 2기,LNG발전 2기 저부하,LNG발전 1기.1,LNG발전 2기.1,LNG발전 2기 저부하.1,Unnamed: 23,환율(원/$)
2025-08-26 21:00,119.51,541967,260398,0,281569,0,191.9,7.6,9.1,1.582,190,120,192,19.0,11.49,17.6,0,-3.3,2.8,0.1,-0.2,0.2,0,1392
2025-08-26 22:00,119.51,160241,0,174097,334338,0,142.9,7.6,9.1,1.615,143,123,143,14.0,11.63,12.9,0,-3.2,-1.9,0.0,-0.2,-0.1,0,1393
2025-08-26 23:00,120.14,0,0,467000,467000,0,142.9,7.6,9.0,0.0,143,134,143,0.0,0.0,12.7,0,0.0,-2.1,0.0,0.0,-0.1,0,1395
2025-08-27 0:00,124.21,266205,0,287072,553277,0,142.9,7.6,9.3,1.596,143,141,143,14.0,13.8,13.1,0,-1.0,-1.7,0.0,-0.1,-0.1,0,1396
2025-08-27 1:00,110.52,261183,0,352510,613693,0,142.9,7.6,9.0,1.597,143,143,143,14.0,13.63,12.8,0,-1.2,-2.0,0.0,-0.1,-0.1,0,1393
2025-08-27 2:00,108.68,281267,0,292737,574004,0,142.9,7.6,9.0,1.594,143,143,143,14.0,13.56,12.7,0,-1.2,-2.1,0.0,-0.1,-0.1,0,1396
2025-08-27 3:00,90.92,255080,0,366139,621219,0,142.9,7.6,9.0,1.594,143,143,143,14.0,13.65,12.8,0,-1.2,-2.0,0.0,-0.1,-0.1,0,1392
2025-08-27 4:00,90.94,280229,0,235011,515240,0,142.9,7.6,9.1,1.592,143,132,143,14.0,12.67,12.8,0,-2.1,-2.0,0.0,-0.1,-0.1,0,1398
2025-08-27 5:00,108.68,262346,0,338047,600393,0,142.9,7.6,9.1,1.595,143,143,143,14.0,13.81,12.9,0,-1.0,-1.9,0.0,-0.1,-0.1,0,1393
2025-08-27 6:00,112.36,262117,0,215170,477287,0,142.9,7.6,9.2,1.594,143,132,143,14.0,12.82,13.0,0,-2.0,-1.8,0.0,-0.1,-0.1,0,1395
2025-08-27 7:00,116.78,259800,13501,246003,492302,0,142.9,7.6,9.1,1.589,143,135,143,14.0,13.06,12.9,0,-1.7,-1.9,0.0,-0.1,-0.1,0,1397
2025-08-27 8:00,119.35,546572,261302,0,285270,0,191.9,7.6,9.1,1.587,191,119,192,19.0,11.4,17.5,0,-3.4,2.7,0.1,-0.2,0.2,0,1393
2025-08-27 9:00,119.47,539893,55402,1916,486407,0,191.9,7.6,9.1,1.587,192,170,192,19.0,16.45,17.4,0,1.7,2.6,0.1,0.1,0.2,0,1395
2025-08-27 10:00,117.53,547550,108580,0,438970,0,191.9,7.6,9.1,1.579,192,157,192,19.0,15.21,17.4,0,0.4,2.6,0.1,0.0,0.2,0,1395
2025-08-27 11:00,119.47,543470,146537,0,396933,0,191.9,7.6,9.2,1.58,192,147,192,19.0,14.37,17.6,0,-0.4,2.8,0.1,0.0,0.2,0,1397
2025-08-27 12:00,117.03,553481,209081,0,344400,0,191.9,7.6,9.2,1.582,192,132,192,19.0,12.77,17.6,0,-2.0,2.8,0.1,-0.1,0.2,0,1397
2025-08-27 13:00,120.29,549353,284330,0,265023,0,191.9,7.6,9.1,1.59,186,120,192,18.0,11.46,17.5,0,-3.3,2.7,0.1,-0.2,0.2,0,1395
2025-08-27 14:00,120.09,545078,192597,0,352481,0,191.9,7.6,9.2,1.583,192,136,192,19.0,13.26,17.6,0,-1.5,2.8,0.1,-0.1,0.2,0,1394
2025-08-27 15:00,120.29,550161,196538,0,353623,0,257.7,7.6,9.1,1.58,258,152,258,26.0,14.77,23.7,0,0.0,8.9,0.3,0.0,0.5,0,1396
2025-08-27 16:00,130.73,555979,224985,0,330994,0,257.7,7.6,9.0,1.579,258,150,258,25.0,14.48,23.6,0,-0.3,8.8,0.3,0.0,0.5,0,1392
2025-08-27 17:00,130.73,541030,111766,0,429264,0,257.7,7.6,9.0,1.588,258,193,258,25.0,18.79,23.6,0,4.0,8.8,0.3,0.2,0.5,0,1397
2025-08-27 18:00,130.73,548725,150511,0,398214,0,257.7,7.6,9.1,1.578,258,180,258,26.0,17.66,23.8,0,2.9,9.0,0.3,0.2,0.5,0,1398
2025-08-27 19:00,129.99,542181,153416,0,388765,0,257.7,7.6,9.1,1.585,258,175,258,26.0,17.09,23.8,0,2.3,9.0,0.3,0.1,0.5,0,1393
2025-08-27 20:00,122.91,545822,276613,0,269209,0,257.7,7.6,9.2,1.583,249,123,258,25.0,11.87,23.9,0,-2.9,9.1,0.3,-0.2,0.6,0,1394
2025-08-27 21:00,122.89,543899,244467,0,299432,0,191.9,7.6,9.0,1.591,192,126,192,19.0,11.89,17.3,0,-2.9,2.5,0.1,-0.2,0.2,0,1396
2025-08-27 22:00,120.8,302721,0,220663,523384,0,142.9,7.6,9.2,1.588,143,139,143,14.0,13.55,13.0,0,-1.2,-1.8,0.0,-0.1,-0.1,0,1393
2025-08-27 23:00,120.8,263047,182,105189,368054,0,142.9,7.6,9.2,1.591,143,127,143,14.0,12.3,13.0,0,-2.5,-1.8,0.0,-0.2,-0.1,0,1395
2025-08-28 0:00,124.4,266652,0,154332,420984,0,142.9,7.6,9.2,1.589,143,133,143,14.0,13.0,13.0,0,-1.8,-1.8,0.0,-0.1,-0.1,0,1392
2025-08-28 1:00,111.33,267183,0,261797,528980,0,142.9,7.6,9.1,1.594,143,138,143,14.0,13.23,12.8,0,-1.6,-2.0,0.0,-0.1,-0.1,0,1394
2025-08-28 2:00,109.49,274138,0,196214,470352,0,142.9,7.6,9.0,1.593,143,131,143,14.0,12.39,12.7,0,-2.4,-2.1,0.0,-0.1,-0.1,0,1395
2025-08-28 3:00,109.49,260691,0,225102,485793,0,142.9,7.6,9.1,1.594,143,133,143,14.0,12.72,12.9,0,-2.1,-1.9,0.0,-0.1,-0.1,0,1394
2025-08-28 4:00,109.49,278064,0,244634,522698,0,142.9,7.6,9.0,1.595,143,137,143,14.0,13.01,12.7,0,-1.8,-2.1,0.0,-0.1,-0.1,0,1390
2025-08-28 5:00,109.49,271605,0,235526,507131,0,142.9,7.6,9.1,1.595,143,135,143,14.0,12.92,12.8,0,-1.9,-2.0,0.0,-0.1,-0.1,0,1393
2025-08-28 6:00,113.17,280754,87,304772,585439,0,142.9,7.6,9.2,1.594,143,143,143,14.0,13.96,13.0,0,-0.8,-1.8,0.0,-0.1,-0.1,0,1394
2025-08-28 7:00,115.0,256377,0,230399,486776,0,142.9,7.6,9.2,1.591,143,134,143,14.0,12.97,12.9,0,-1.8,-1.9,0.0,-0.1,-0.1,0,1395
2025-08-28 8:00,118.8,549009,248258,0,300751,0,191.9,7.6,9.1,1.576,192,122,192,19.0,11.79,17.5,0,-3.0,2.7,0.1,-0.2,0.2,0,1392
2025-08-28 9:00,121.39,554442,123957,0,430485,0,191.9,7.6,9.1,1.584,192,156,192,19.0,15.21,17.5,0,0.4,2.7,0.1,0.0,0.2,0,1395
2025-08-28 10:00,121.39,551620,32062,3614,523172,0,191.9,7.6,9.2,1.592,192,179,192,19.0,17.76,17.8,0,3.0,3.0,0.1,0.2,0.2,0,1392
2025-08-28 11:00,119.01,547312,179835,0,367477,0,191.9,7.6,9.2,1.578,192,139,192,19.0,13.64,17.7,0,-1.2,2.9,0.1,-0.1,0.2,0,1393
2025-08-28 12:00,125.17,552485,160372,0,392113,0,191.9,7.6,9.2,1.582,192,149,192,19.0,14.67,17.7,0,-0.1,2.9,0.1,0.0,0.2,0,1394
2025-08-28 13:00,120.81,544943,257309,0,287634,0,191.9,7.6,9.0,1.592,192,121,192,19.0,11.37,17.3,0,-3.4,2.5,0.1,-0.2,0.2,0,1395
2025-08-28 14:00,121.39,541585,283681,0,257904,0,191.9,7.6,9.1,1.587,185,121,192,18.0,11.65,17.6,0,-3.1,2.8,0.1,-0.2,0.2,0,1390
2025-08-28 15:00,130.57,552134,273905,0,278229,0,257.7,7.6,9.1,1.591,254,131,258,25.0,12.44,23.6,0,-2.4,8.8,0.3,-0.1,0.5,0,1395
2025-08-28 16:00,130.59,549870,90880,863,459853,0,257.7,7.6,9.1,1.581,258,207,258,26.0,20.4,23.8,0,5.6,9.0,0.3,0.3,0.5,0,1392
2025-08-28 17:00,130.59,551411,194520,0,356891,0,257.7,7.6,9.2,1.59,258,161,258,26.0,15.81,24.0,0,1.0,9.2,0.3,0.1,0.6,0,1390
2025-08-28 18:00,130.93,552606,185567,0,367039,0,257.7,7.6,9.2,1.585,258,166,258,26.0,16.33,24.0,0,1.5,9.2,0.3,0.1,0.6,0,1392
2025-08-28 19:00,130.93,545025,282637,0,262388,0,257.7,7.6,9.1,1.593,247,131,258,24.0,12.55,23.8,0,-2.2,9.0,0.3,-0.1,0.5,0,1391
2025-08-28 20:00,124.16,555217,70446,1018,485789,0,257.7,7.6,9.1,1.579,258,216,258,26.0,21.41,23.8,0,6.6,9.0,0.3,0.4,0.5,0,1395
2025-08-28 21:00,119.02,557318,124490,0,432828,0,191.9,7.6,9.0,1.592,192,156,192,19.0,14.94,17.4,0,0.1,2.6,0.1,0.0,0.2,0,1393
2025-08-28 22:00,118.9,167984,0,386705,554689,0,142.9,7.6,9.1,1.62,143,141,143,14.0,13.35,12.8,0,-1.4,-2.0,0.0,-0.1,-0.1,0,1395
2025-08-28 23:00,118.7,276200,0,324407,600607,0,142.9,7.6,9.0,1.589,143,143,143,14.0,13.63,12.7,0,-1.2,-2.1,0.0,-0.1,-0.1,0,1395
2025-08-29 0:00,125.68,267180,0,289553,556733,0,142.9,7.6,9.1,1.591,143,142,143,13.8,13.7,12.9,0,-1.1,-1.9,0.0,-0.1,-0.1,0,1393
2025-08-29 1:00,110.5,258091,0,128586,386677,0,142.9,7.6,9.3,1.595,143,122,143,14.0,11.75,13.0,0,-3.0,-1.8,0.0,-0.2,-0.1,0,1397
2025-08-29 2:00,108.81,263496,10948,82910,335458,0,142.9,7.6,9.1,1.589,143,114,143,14.0,10.91,12.9,0,-3.9,-1.9,0.0,-0.2,-0.1,0,1397
2025-08-29 3:00,108.81,277953,0,368840,646793,0,142.9,7.6,9.1,1.589,143,143,143,14.0,13.88,12.9,0,-0.9,-1.9,0.0,-0.1,-0.1,0,1392
2025-08-29 4:00,108.81,280281,0,115169,395450,0,142.9,7.6,9.0,1.591,143,122,143,14.0,11.47,12.7,0,-3.3,-2.1,0.0,-0.2,-0.1,0,1398
2025-08-29 5:00,108.81,264554,7950,91397,348001,0,142.9,7.6,9.2,1.59,143,116,143,14.0,11.18,13.0,0,-3.6,-1.8,0.0,-0.2,-0.1,0,1396
2025-08-29 6:00,112.34,266032,27028,66931,305935,0,142.9,7.6,9.0,1.59,143,114,143,14.0,10.76,12.7,0,-4.0,-2.1,0.0,-0.2,-0.1,0,1397
2025-08-29 7:00,117.49,281260,0,224332,505592,0,142.9,7.6,9.1,1.593,143,137,143,14.0,13.15,12.9,0,-1.7,-1.9,0.0,-0.1,-0.1,0,1393
2025-08-29 8:00,118.2,548987,30978,1885,519894,0,191.9,7.6,9.1,1.59,192,178,192,19.0,17.37,17.5,0,2.6,2.7,0.1,0.2,0.2,0,1394
2025-08-29 9:00,122.77,546113,290821,0,255292,0,191.9,7.6,9.2,1.592,184,123,192,18.0,11.78,17.6,0,-3.0,2.8,0.1,-0.2,0.2,0,1396
2025-08-29 10:00,122.19,545032,152258,0,392774,0,191.9,7.6,9.0,1.584,192,148,192,19.0,14.23,17.4,0,-0.6,2.6,0.1,0.0,0.2,0,1394
2025-08-29 11:00,125.72,554635,139423,0,415212,0,191.9,7.6,9.0,1.593,192,155,192,19.0,14.89,17.4,0,0.1,2.6,0.1,0.0,0.2,0,1393
2025-08-29 12:00,125.72,556567,256232,0,300335,0,191.9,7.6,9.0,1.587,192,129,192,19.0,12.26,17.4,0,-2.5,2.6,0.1,-0.2,0.2,0,1395
2025-08-29 13:00,125.72,556391,144321,0,412070,0,191.9,7.6,9.3,1.582,192,154,192,19.0,15.39,17.9,0,0.6,3.1,0.1,0.0,0.2,0,1393
2025-08-29 14:00,149.8,548154,201310,0,346844,0,191.9,7.6,9.2,1.583,192,158,192,19.0,15.65,17.8,0,0.9,3.0,0.1,0.1,0.2,0,1396
2025-08-29 15:00,154.08,556430,173047,0,383383,0,257.7,7.6,9.0,1.582,258,189,258,25.0,18.41,23.6,0,3.6,8.8,0.3,0.2,0.5,0,1393
2025-08-29 16:00,131.37,543382,142269,0,401113,0,257.7,7.6,9.2,1.584,258,181,258,26.0,17.91,24.0,0,3.1,9.2,0.3,0.2,0.6,0,1398
2025-08-29 17:00,121.23,550811,172179,0,378632,0,257.7,7.6,9.0,1.58,258,164,258,25.0,15.95,23.6,0,1.2,8.8,0.3,0.1,0.5,0,1394
2025-08-29 18:00,129.7,544569,291813,0,252756,0,257.7,7.6,9.0,1.59,242,130,258,24.0,12.36,23.7,0,-2.4,8.9,0.3,-0.1,0.5,0,1393
2025-08-29 19:00,129.7,555323,60535,277,495065,0,257.7,7.6,9.1,1.594,258,222,258,25.0,21.75,23.7,0,6.9,8.9,0.3,0.4,0.5,0,1395
2025-08-29 20:00,121.27,540003,230579,0,309424,0,257.7,7.6,9.2,1.593,258,132,258,26.0,12.78,24.1,0,-2.0,9.3,0.3,-0.1,0.6,0,1398
2025-08-29 21:00,120.38,548210,262207,0,286003,0,191.9,7.6,9.0,1.588,192,120,192,19.0,11.38,17.3,0,-3.4,2.5,0.1,-0.2,0.2,0,1396
2025-08-29 22:00,120.27,212650,0,110469,323119,0,142.9,7.6,9.1,1.607,143,123,143,14.0,11.59,12.8,0,-3.2,-2.0,0.0,-0.2,-0.1,0,1398
2025-08-29 23:00,120.27,271936,6441,303224,568719,0,142.9,7.6,9.1,1.596,143,142,143,14.0,13.69,12.8,0,-1.1,-2.0,0.0,-0.1,-0.1,0,1393
2025-08-30 0:00,123.26,0,0,399200,399200,0,142.9,7.6,9.1,0.0,143,131,143,0.0,0.0,12.7,0,0.0,-2.1,0.0,0.0,-0.1,0,1397
2025-08-30 1:00,123.16,0,0,458200,458200,0,142.9,7.6,9.1,0.0,143,135,143,0.0,0.0,12.8,0,0.0,-2.0,0.0,0.0,-0.1,0,1393
2025-08-30 2:00,104.24,0,0,449300,449300,0,142.9,7.6,9.1,0.0,143,126,143,0.0,0.0,12.8,0,0.0,-2.0,0.0,0.0,-0.1,0,1394
2025-08-30 3:00,100.35,0,0,386500,386500,0,142.9,7.6,9.0,0.0,143,115,143,0.0,0.0,12.8,0,0.0,-2.0,0.0,0.0,-0.1,0,1394
2025-08-30 4:00,88.52,0,0,430200,430200,0,142.9,7.6,9.0,0.0,143,115,143,0.0,0.0,12.7,0,0.0,-2.1,0.0,0.0,-0.1,0,1396
2025-08-30 5:00,88.52,0,0,392400,392400,0,142.9,7.6,9.2,0.0,143,108,143,0.0,0.0,13.0,0,0.0,-1.8,0.0,0.0,-0.1,0,1394
2025-08-30 6:00,100.35,0,0,402500,402500,0,142.9,7.6,9.2,0.0,143,117,143,0.0,0.0,12.9,0,0.0,-1.9,0.0,0.0,-0.1,0,1392
2025-08-30 7:00,100.72,0,0,381100,381100,0,142.9,7.6,9.1,0.0,143,114,143,0.0,0.0,12.8,0,0.0,-2.0,0.0,0.0,-0.1,0,1394
2025-08-30 8:00,101.23,0,0,442500,442500,0,191.9,7.6,9.0,0.0,192,150,192,0.0,0.0,17.4,0,0.0,2.6,0.0,0.0,0.2,0,1395
2025-08-30 9:00,105.41,0,0,469200,469200,0,191.9,7.6,9.2,0.0,192,160,192,0.0,0.0,17.7,0,0.0,2.9,0.0,0.0,0.2,0,1395
2025-08-30 10:00,116.9,0,0,387900,387900,0,191.9,7.6,9.1,0.0,192,143,192,0.0,0.0,17.6,0,0.0,2.8,0.0,0.0,0.2,0,1393
2025-08-30 11:00,116.91,0,0,478600,478600,0,191.9,7.6,9.1,0.0,192,167,192,0.0,0.0,17.5,0,0.0,2.7,0.0,0.0,0.2,0,1396
2025-08-30 12:00,116.91,0,0,487100,487100,0,191.9,7.6,9.0,0.0,192,169,192,0.0,0.0,17.4,0,0.0,2.6,0.0,0.0,0.2,0,1396
2025-08-30 13:00,116.91,0,0,380800,380800,0,191.9,7.6,9.1,0.0,192,141,192,0.0,0.0,17.5,0,0.0,2.7,0.0,0.0,0.2,0,1395
2025-08-30 14:00,116.9,0,0,427300,427300,0,191.9,7.6,9.1,0.0,192,153,192,0.0,0.0,17.5,0,0.0,2.7,0.0,0.0,0.2,0,1394
2025-08-30 15:00,113.29,0,0,448600,448600,0,191.9,7.6,9.1,0.0,192,157,192,0.0,0.0,17.4,0,0.0,2.6,0.0,0.0,0.2,0,1396
2025-08-30 16:00,133.8,0,0,451200,451200,0,191.9,7.6,9.1,0.0,192,167,192,0.0,0.0,17.4,0,0.0,2.6,0.0,0.0,0.2,0,1397
2025-08-30 17:00,134.13,0,0,384500,384500,0,191.9,7.6,9.0,0.0,192,154,192,0.0,0.0,17.3,0,0.0,2.5,0.0,0.0,0.2,0,1398
2025-08-30 18:00,134.13,0,0,411700,411700,0,191.9,7.6,9.1,0.0,192,159,192,0.0,0.0,17.5,0,0.0,2.7,0.0,0.0,0.2,0,1397
2025-08-30 19:00,134.13,0,0,429600,429600,0,191.9,7.6,9.1,0.0,192,163,192,0.0,0.0,17.4,0,0.0,2.6,0.0,0.0,0.2,0,1398
2025-08-30 20:00,151.15,0,0,462100,462100,0,191.9,7.6,9.0,0.0,192,176,192,0.0,0.0,17.4,0,0.0,2.6,0.0,0.0,0.2,0,1392
2025-08-30 21:00,123.3,0,0,435600,435600,0,191.9,7.6,9.0,0.0,192,159,192,0.0,0.0,17.3,0,0.0,2.5,0.0,0.0,0.2,0,1397
2025-08-30 22:00,121.11,0,0,408400,408400,0,142.9,7.6,9.1,0.0,143,130,143,0.0,0.0,12.8,0,0.0,-2.0,0.0,0.0,-0.1,0,1395
2025-08-30 23:00,120.79,0,0,388600,388600,0,142.9,7.6,9.1,0.0,143,129,143,0.0,0.0,12.8,0,0.0,-2.0,0.0,0.0,-0.1,0,1393
2025-08-31 0:00,117.64,0,0,380100,380100,0,142.9,7.6,9.0,0.0,143,126,143,0.0,0.0,12.7,0,0.0,-2.1,0.0,0.0,-0.1,0,1397
2025-08-31 1:00,116.55,0,0,487400,487400,0,142.9,7.6,9.0,0.0,143,135,143,0.0,0.0,12.7,0,0.0,-2.1,0.0,0.0,-0.1,0,1394
2025-08-31 2:00,84.79,0,0,479500,479500,0,142.9,7.6,9.0,0.0,143,124,143,0.0,0.0,12.7,0,0.0,-2.1,0.0,0.0,-0.1,0,1398
2025-08-31 3:00,84.79,0,0,427800,427800,0,142.9,7.6,9.2,0.0,143,113,143,0.0,0.0,13.0,0,0.0,-1.8,0.0,0.0,-0.1,0,1393
2025-08-31 4:00,84.79,0,0,460400,460400,0,142.9,7.6,9.0,0.0,143,120,143,0.0,0.0,12.7,0,0.0,-2.1,0.0,0.0,-0.1,0,1394
2025-08-31 5:00,84.79,0,0,395800,395800,0,142.9,7.6,9.2,0.0,143,107,143,0.0,0.0,13.0,0,0.0,-1.8,0.0,0.0,-0.1,0,1396
2025-08-31 6:00,84.79,0,0,447300,447300,0,142.9,7.6,9.1,0.0,143,117,143,0.0,0.0,12.9,0,0.0,-1.9,0.0,0.0,-0.1,0,1395
2025-08-31 7:00,84.79,260855,19288,68774,310341,0,142.9,7.6,9.1,1.593,143,89,143,14.0,8.26,12.8,0,-6.5,-2.0,0.0,-0.4,-0.1,0,1397
2025-08-31 8:00,117.64,256155,0,179565,435720,0,142.9,7.6,9.0,1.59,143,131,143,14.0,12.39,12.7,0,-2.4,-2.1,0.0,-0.1,-0.1,0,1395
2025-08-31 9:00,120.74,264979,3127,228764,490616,0,142.9,7.6,9.2,1.596,143,136,143,14.0,13.22,13.0,0,-1.6,-1.8,0.0,-0.1,-0.1,0,1396
2025-08-31 10:00,119.48,274534,0,178712,453246,0,142.9,7.6,9.1,1.589,143,133,143,14.0,12.77,12.8,0,-2.0,-2.0,0.0,-0.1,-0.1,0,1394
2025-08-31 11:00,120.45,256537,36571,52920,272886,0,142.9,7.6,9.2,1.59,142,120,143,14.0,11.57,12.9,0,-3.2,-1.9,0.0,-0.2,-0.1,0,1398
2025-08-31 12:00,120.45,278290,0,279350,557640,0,142.9,7.6,9.0,1.592,143,142,143,14.0,13.49,12.7,0,-1.3,-2.1,0.0,-0.1,-0.1,0,1395
2025-08-31 13:00,120.28,267331,0,106197,373528,0,142.9,7.6,9.1,1.592,143,127,143,14.0,12.15,12.8,0,-2.7,-2.0,0.0,-0.2,-0.1,0,1393
2025-08-31 14:00,120.23,279812,0,210003,489815,0,142.9,7.6,9.2,1.593,143,136,143,14.0,13.22,13.0,0,-1.6,-1.8,0.0,-0.1,-0.1,0,1394
2025-08-31 15:00,120.28,259090,41029,56555,274616,0,142.9,7.6,9.1,1.591,142,120,143,14.0,11.45,12.8,0,-3.4,-2.0,0.0,-0.2,-0.1,0,1395
2025-08-31 16:00,120.28,267742,34043,53697,287396,0,142.9,7.6,9.3,1.589,143,120,143,14.0,11.71,13.1,0,-3.1,-1.7,0.0,-0.2,-0.1,0,1396
2025-08-31 17:00,120.45,259182,12373,131543,378352,0,142.9,7.6,9.0,1.596,143,128,143,14.0,12.03,12.7,0,-2.8,-2.1,0.0,-0.2,-0.1,0,1394
2025-08-31 18:00,121.86,270802,3850,90655,357607,0,142.9,7.6,9.1,1.591,143,127,143,14.0,12.23,12.9,0,-2.6,-1.9,0.0,-0.2,-0.1,0,1392
2025-08-31 19:00,122.13,277461,4700,103723,376484,0,142.9,7.6,9.2,1.592,143,129,143,14.0,12.39,12.9,0,-2.4,-1.9,0.0,-0.1,-0.1,0,1397
2025-08-31 20:00,122.13,257283,0,144005,401288,0,142.9,7.6,9.0,1.592,143,130,143,14.0,12.35,12.7,0,-2.5,-2.1,0.0,-0.1,-0.1,0,1393
2025-08-31 21:00,121.8,261789,0,271463,533252,0,142.9,7.6,9.0,1.59,143,140,143,14.0,13.29,12.7,0,-1.5,-2.1,0.0,-0.1,-0.1,0,1398
2025-08-31 22:00,120.96,0,0,464800,464800,0,142.9,7.6,9.1,0.0,143,134,143,0.0,0.0,12.9,0,0.0,-1.9,0.0,0.0,-0.1,0,1396
2025-08-31 23:00,117.64,0,0,460200,460200,0,142.9,7.6,9.1,0.0,143,133,143,0.0,0.0,12.8,0,0.0,-2.0,0.0,0.0,-0.1,0,1395
2025-09-01 0:00,119.83,0,0,385900,385900,0,142.9,10.4,9.0,0.0,143,128,143,0.0,0.0,12.7,0,0.0,-2.1,0.0,0.0,-0.1,0,1397
2025-09-01 1:00,74.99,0,0,463500,463500,0,142.9,10.4,9.2,0.0,143,117,143,0.0,0.0,12.9,0,0.0,-1.9,0.0,0.0,-0.1,0,1399
2025-09-01 2:00,74.99,0,0,450200,450200,0,142.9,10.4,9.0,0.0,143,113,143,0.0,0.0,12.7,0,0.0,-2.1,0.0,0.0,-0.1,0,1397
2025-09-01 3:00,74.99,0,0,432000,432000,0,142.9,10.4,9.2,0.0,143,109,143,0.0,0.0,12.9,0,0.0,-1.9,0.0,0.0,-0.1,0,1399
2025-09-01 4:00,74.99,0,0,467500,467500,0,142.9,10.4,9.2,0.0,143,117,143,0.0,0.0,13.0,0,0.0,-1.8,0.0,0.0,-0.1,0,1400
2025-09-01 5:00,74.99,0,0,469900,469900,0,142.9,10.4,9.1,0.0,143,118,143,0.0,0.0,12.8,0,0.0,-2.0,0.0,0.0,-0.1,0,1400
2025-09-01 6:00,91.74,115828,0,396952,512780,0,142.9,10.4,9.2,3.547,143,132,143,6.0,5.26,12.9,0,-9.5,-1.9,-0.3,-0.6,-0.1,0,1398
2025-09-01 7:00,121.78,287723,0,113936,401659,0,142.9,10.4,9.1,1.59,143,130,143,14.0,12.46,12.8,0,-2.3,-2.0,0.0,-0.1,-0.1,0,1397
2025-09-01 8:00,128.98,577866,239797,0,338069,0,161.1,10.4,9.0,1.574,161,135,161,16.0,12.95,14.4,0,-1.8,-0.4,0.0,-0.1,0.0,0,1396
2025-09-01 9:00,128.98,570018,249127,0,320891,0,161.1,10.4,9.1,1.572,161,133,161,16.0,12.8,14.5,0,-2.0,-0.3,0.0,-0.1,0.0,0,1400
2025-09-01 10:00,128.98,569515,202417,0,367098,0,161.1,10.4,9.1,1.575,161,138,161,16.0,13.32,14.5,0,-1.5,-0.3,0.0,-0.1,0.0,0,1396
2025-09-01 11:00,128.98,570603,147859,0,422744,0,161.1,10.4,9.1,1.572,161,144,161,16.0,14.03,14.5,0,-0.8,-0.3,0.0,0.0,0.0,0,1397
2025-09-01 12:00,128.5,570015,145220,0,424795,0,161.1,10.4,9.1,1.571,161,144,161,16.0,14.1,14.6,0,-0.7,-0.2,0.0,0.0,0.0,0,1398
2025-09-01 13:00,128.5,576552,171140,0,405412,0,161.1,10.4,9.1,1.572,161,142,161,16.0,13.74,14.5,0,-1.1,-0.3,0.0,-0.1,0.0,0,1401
2025-09-01 14:00,128.5,567172,210561,0,356611,0,161.1,10.4,9.1,1.573,161,136,161,16.0,13.15,14.5,0,-1.7,-0.3,0.0,-0.1,0.0,0,1400
2025-09-01 15:00,137.9,568873,229767,0,339106,0,178.8,10.4,9.1,1.574,179,145,179,18.0,14.08,16.2,0,-0.7,1.4,0.1,0.0,0.1,0,1396
2025-09-01 16:00,150.74,566974,258149,0,308825,0,178.8,10.4,9.1,1.573,179,153,179,18.0,14.92,16.2,0,0.1,1.4,0.1,0.0,0.1,0,1398
2025-09-01 17:00,150.74,566850,158012,0,408838,0,178.8,10.4,9.2,1.573,179,163,179,18.0,16.09,16.4,0,1.3,1.6,0.1,0.1,0.1,0,1398
2025-09-01 18:00,152.4,568616,131657,0,436959,0,178.8,10.4,9.0,1.574,179,166,179,17.0,16.13,16.1,0,1.3,1.3,0.1,0.1,0.1,0,1396
2025-09-01 19:00,152.4,569900,200663,0,369237,0,178.8,10.4,9.2,1.573,179,160,179,18.0,15.86,16.4,0,1.1,1.6,0.1,0.1,0.1,0,1401
2025-09-01 20:00,129.6,571278,211406,0,359872,0,178.8,10.4,9.1,1.574,179,142,179,17.0,13.7,16.1,0,-1.1,1.3,0.1,-0.1,0.1,0,1400
2025-09-01 21:00,129.51,572465,128702,0,443763,0,161.1,10.4,9.1,1.573,161,147,161,16.0,14.37,14.6,0,-0.4,-0.2,0.0,0.0,0.0,0,1397
2025-09-01 22:00,128.98,198965,0,248930,447895,0,142.9,10.4,9.1,1.648,143,137,143,13.0,12.6,12.8,0,-2.2,-2.0,0.0,-0.1,-0.1,0,1401
2025-09-01 23:00,128.98,0,0,426900,426900,0,142.9,10.4,9.2,0.0,143,136,143,0.0,0.0,12.9,0,0.0,-1.9,0.0,0.0,-0.1,0,1400
